"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","1981-03-25","50","59","45"
"KG000038353","BISHKEK, KG","1981-03-26","51","68","34"
"KG000038353","BISHKEK, KG","1981-03-27","56","66","48"
"KG000038353","BISHKEK, KG","1981-03-28","60","74","49"
"KG000038353","BISHKEK, KG","1981-03-29","54","62","48"
"KG000038353","BISHKEK, KG","1981-03-30","52","57","42"
"KG000038353","BISHKEK, KG","1981-03-31","48","59","39"
"KG000038353","BISHKEK, KG","1981-04-01","53","65","41"
"KG000038353","BISHKEK, KG","1981-04-02","58","72","43"
"KG000038353","BISHKEK, KG","1981-04-03","54","65","40"
"KG000038353","BISHKEK, KG","1981-04-04","36","41","33"
"KG000038353","BISHKEK, KG","1981-04-05","43","56","31"
"KG000038353","BISHKEK, KG","1981-04-06","48","60","36"
"KG000038353","BISHKEK, KG","1981-04-07","50","58","45"
"KG000038353","BISHKEK, KG","1981-04-08","53","58","48"
"KG000038353","BISHKEK, KG","1981-04-09","56","68","41"
"KG000038353","BISHKEK, KG","1981-04-10","51","62","43"
"KG000038353","BISHKEK, KG","1981-04-11","45","52","42"
"KG000038353","BISHKEK, KG","1981-04-12","44","53","36"
"KG000038353","BISHKEK, KG","1981-04-13","51","61","42"
"KG000038353","BISHKEK, KG","1981-04-14","48","54","42"
"KG000038353","BISHKEK, KG","1981-04-15","43","51","35"
"KG000038353","BISHKEK, KG","1981-04-16","48","63","33"
"KG000038353","BISHKEK, KG","1981-04-17","58","75","41"
"KG000038353","BISHKEK, KG","1981-04-18","67","82","49"
"KG000038353","BISHKEK, KG","1981-04-19","66","79","52"
"KG000038353","BISHKEK, KG","1981-04-20","55","64","51"
"KG000038353","BISHKEK, KG","1981-04-21","54","60","50"
"KG000038353","BISHKEK, KG","1981-04-22","57","67","49"
"KG000038353","BISHKEK, KG","1981-04-23","62","74","49"
"KG000038353","BISHKEK, KG","1981-04-24","58","65","51"
"KG000038353","BISHKEK, KG","1981-04-25","58","68","52"
"KG000038353","BISHKEK, KG","1981-04-26","62","77","48"
"KG000038353","BISHKEK, KG","1981-04-27","70","85","55"
"KG000038353","BISHKEK, KG","1981-04-28","69","82","59"
"KG000038353","BISHKEK, KG","1981-04-29","65","76","58"
"KG000038353","BISHKEK, KG","1981-04-30","63","73","53"
"KG000038353","BISHKEK, KG","1981-05-01","69","86","55"
"KG000038353","BISHKEK, KG","1981-05-02","74","89","62"
"KG000038353","BISHKEK, KG","1981-05-03","71","77","65"
"KG000038353","BISHKEK, KG","1981-05-04","69","77","60"
"KG000038353","BISHKEK, KG","1981-05-05","60","71","56"
"KG000038353","BISHKEK, KG","1981-05-06","64","74","55"
"KG000038353","BISHKEK, KG","1981-05-07","67","80","53"
"KG000038353","BISHKEK, KG","1981-05-08","65","75","57"
"KG000038353","BISHKEK, KG","1981-05-09","65","73","59"
"KG000038353","BISHKEK, KG","1981-05-10","62","67","59"
"KG000038353","BISHKEK, KG","1981-05-11","57","65","52"
"KG000038353","BISHKEK, KG","1981-05-12","57","73","42"
"KG000038353","BISHKEK, KG","1981-05-13","67","82","51"
"KG000038353","BISHKEK, KG","1981-05-14","65","79","54"
"KG000038353","BISHKEK, KG","1981-05-15","62","70","58"
"KG000038353","BISHKEK, KG","1981-05-16","66","81","48"
"KG000038353","BISHKEK, KG","1981-05-17","75","89","55"
"KG000038353","BISHKEK, KG","1981-05-18","58","79","51"
"KG000038353","BISHKEK, KG","1981-05-19","56","60","51"
"KG000038353","BISHKEK, KG","1981-05-20","55","59","53"
"KG000038353","BISHKEK, KG","1981-05-21","60","72","48"
"KG000038353","BISHKEK, KG","1981-05-22","58","69","48"
"KG000038353","BISHKEK, KG","1981-05-23","56","67","44"
"KG000038353","BISHKEK, KG","1981-05-24","57","63","50"
"KG000038353","BISHKEK, KG","1981-05-25","59","72","42"
"KG000038353","BISHKEK, KG","1981-05-26","65","78","58"
"KG000038353","BISHKEK, KG","1981-05-27","66","77","58"
"KG000038353","BISHKEK, KG","1981-05-28","67","76","55"
"KG000038353","BISHKEK, KG","1981-05-29","69","80","60"
"KG000038353","BISHKEK, KG","1981-05-30","61","72","55"
"KG000038353","BISHKEK, KG","1981-05-31","59","70","52"
"KG000038353","BISHKEK, KG","1981-06-01","60","70","54"
"KG000038353","BISHKEK, KG","1981-06-02","61","72","51"
"KG000038353","BISHKEK, KG","1981-06-03","62","71","54"
"KG000038353","BISHKEK, KG","1981-06-04","64","75","51"
"KG000038353","BISHKEK, KG","1981-06-05","69","83","53"
"KG000038353","BISHKEK, KG","1981-06-06","73","87","59"
"KG000038353","BISHKEK, KG","1981-06-07","60","68","56"
"KG000038353","BISHKEK, KG","1981-06-08","61","73","49"
"KG000038353","BISHKEK, KG","1981-06-09","63","74","51"
"KG000038353","BISHKEK, KG","1981-06-10","61","73","51"
"KG000038353","BISHKEK, KG","1981-06-11","63","71","56"
"KG000038353","BISHKEK, KG","1981-06-12","67","80","55"
"KG000038353","BISHKEK, KG","1981-06-13","69","82","53"
"KG000038353","BISHKEK, KG","1981-06-14","68","81","56"
"KG000038353","BISHKEK, KG","1981-06-15","73","86","59"
"KG000038353","BISHKEK, KG","1981-06-16","76","89","60"
"KG000038353","BISHKEK, KG","1981-06-17","74","84","65"
"KG000038353","BISHKEK, KG","1981-06-18","75","88","60"
"KG000038353","BISHKEK, KG","1981-06-19","74","88","59"
"KG000038353","BISHKEK, KG","1981-06-20","74","86","60"
"KG000038353","BISHKEK, KG","1981-06-21","77","89","63"
"KG000038353","BISHKEK, KG","1981-06-22","78","92","63"
"KG000038353","BISHKEK, KG","1981-06-23","74","83","63"
"KG000038353","BISHKEK, KG","1981-06-24","76","88","62"
"KG000038353","BISHKEK, KG","1981-06-25","81","95","66"
"KG000038353","BISHKEK, KG","1981-06-26","74","87","61"
"KG000038353","BISHKEK, KG","1981-06-27","73","87","63"
"KG000038353","BISHKEK, KG","1981-06-28","74","85","61"
"KG000038353","BISHKEK, KG","1981-06-29","75","89","63"
"KG000038353","BISHKEK, KG","1981-06-30","75","87","63"
"KG000038353","BISHKEK, KG","1981-07-01","69","76","63"
"KG000038353","BISHKEK, KG","1981-07-02","70","84","61"
"KG000038353","BISHKEK, KG","1981-07-03","74","86","61"
"KG000038353","BISHKEK, KG","1981-07-04","76","88","63"
"KG000038353","BISHKEK, KG","1981-07-05","77","90","62"
"KG000038353","BISHKEK, KG","1981-07-06","79","93","65"
"KG000038353","BISHKEK, KG","1981-07-07","80","95","69"
"KG000038353","BISHKEK, KG","1981-07-08","77","89","66"
"KG000038353","BISHKEK, KG","1981-07-09","75","85","67"
"KG000038353","BISHKEK, KG","1981-07-10","76","88","66"
"KG000038353","BISHKEK, KG","1981-07-11","81","94","68"
"KG000038353","BISHKEK, KG","1981-07-12","83","96","71"
"KG000038353","BISHKEK, KG","1981-07-13","87","102","70"
"KG000038353","BISHKEK, KG","1981-07-14","85","96","70"
"KG000038353","BISHKEK, KG","1981-07-15","76","85","69"
"KG000038353","BISHKEK, KG","1981-07-16","74","85","63"
"KG000038353","BISHKEK, KG","1981-07-17","67","76","60"
"KG000038353","BISHKEK, KG","1981-07-18","70","84","57"
"KG000038353","BISHKEK, KG","1981-07-19","71","84","60"
"KG000038353","BISHKEK, KG","1981-07-20","74","88","55"
"KG000038353","BISHKEK, KG","1981-07-21","77","89","62"
"KG000038353","BISHKEK, KG","1981-07-22","79","93","63"
"KG000038353","BISHKEK, KG","1981-07-23","70","80","61"
"KG000038353","BISHKEK, KG","1981-07-24","65","78","57"
"KG000038353","BISHKEK, KG","1981-07-25","71","83","58"
"KG000038353","BISHKEK, KG","1981-07-26","73","82","63"
"KG000038353","BISHKEK, KG","1981-07-27","75","88","60"
"KG000038353","BISHKEK, KG","1981-07-28","73","84","66"
"KG000038353","BISHKEK, KG","1981-07-29","72","84","61"
"KG000038353","BISHKEK, KG","1981-07-30","68","79","60"
"KG000038353","BISHKEK, KG","1981-07-31","67","77","55"
"KG000038353","BISHKEK, KG","1981-08-01","69","81","56"
"KG000038353","BISHKEK, KG","1981-08-02","69","84","60"
"KG000038353","BISHKEK, KG","1981-08-03","68","79","55"
"KG000038353","BISHKEK, KG","1981-08-04","71","83","57"
"KG000038353","BISHKEK, KG","1981-08-05","74","86","57"
"KG000038353","BISHKEK, KG","1981-08-06","76","88","60"
"KG000038353","BISHKEK, KG","1981-08-07","76","90","62"
"KG000038353","BISHKEK, KG","1981-08-08","78","91","62"
"KG000038353","BISHKEK, KG","1981-08-09","79","93","62"
"KG000038353","BISHKEK, KG","1981-08-10","83","93","72"
"KG000038353","BISHKEK, KG","1981-08-11","74","84","65"
"KG000038353","BISHKEK, KG","1981-08-12","72","82","61"
"KG000038353","BISHKEK, KG","1981-08-13","73","84","61"
"KG000038353","BISHKEK, KG","1981-08-14","74","86","60"
"KG000038353","BISHKEK, KG","1981-08-15","74","85","63"
"KG000038353","BISHKEK, KG","1981-08-16","76","89","63"
"KG000038353","BISHKEK, KG","1981-08-17","78","90","63"
"KG000038353","BISHKEK, KG","1981-08-18","76","93","65"
"KG000038353","BISHKEK, KG","1981-08-19","69","78","61"
"KG000038353","BISHKEK, KG","1981-08-20","69","84","57"
"KG000038353","BISHKEK, KG","1981-08-21","63","71","57"
"KG000038353","BISHKEK, KG","1981-08-22","68","79","56"
"KG000038353","BISHKEK, KG","1981-08-23","71","83","59"
"KG000038353","BISHKEK, KG","1981-08-24","68","82","59"
"KG000038353","BISHKEK, KG","1981-08-25","64","70","57"
"KG000038353","BISHKEK, KG","1981-08-26","66","79","53"
"KG000038353","BISHKEK, KG","1981-08-27","69","83","56"
"KG000038353","BISHKEK, KG","1981-08-28","70","83","56"
"KG000038353","BISHKEK, KG","1981-08-29","71","83","56"
"KG000038353","BISHKEK, KG","1981-08-30","69","82","58"
"KG000038353","BISHKEK, KG","1981-08-31","69","82","55"
"KG000038353","BISHKEK, KG","1981-09-01","60","72","50"
"KG000038353","BISHKEK, KG","1981-09-02","57","72","43"
"KG000038353","BISHKEK, KG","1981-09-03","58","72","42"
"KG000038353","BISHKEK, KG","1981-09-04","60","74","45"
"KG000038353","BISHKEK, KG","1981-09-05","64","78","46"
"KG000038353","BISHKEK, KG","1981-09-06","65","78","51"
"KG000038353","BISHKEK, KG","1981-09-07","67","81","51"
"KG000038353","BISHKEK, KG","1981-09-08","69","83","54"
"KG000038353","BISHKEK, KG","1981-09-09","72","85","61"
"KG000038353","BISHKEK, KG","1981-09-10","71","80","61"
"KG000038353","BISHKEK, KG","1981-09-11","67","76","58"
"KG000038353","BISHKEK, KG","1981-09-12","65","78","50"
"KG000038353","BISHKEK, KG","1981-09-13","67","84","47"
"KG000038353","BISHKEK, KG","1981-09-14","74","88","57"
"KG000038353","BISHKEK, KG","1981-09-15","74","84","63"
"KG000038353","BISHKEK, KG","1981-09-16","72","82","60"
"KG000038353","BISHKEK, KG","1981-09-17","68","83","52"
"KG000038353","BISHKEK, KG","1981-09-18","70","85","52"
"KG000038353","BISHKEK, KG","1981-09-19","75","88","56"
"KG000038353","BISHKEK, KG","1981-09-20","74","89","58"
"KG000038353","BISHKEK, KG","1981-09-21","69","76","65"
"KG000038353","BISHKEK, KG","1981-09-22","61","71","49"
"KG000038353","BISHKEK, KG","1981-09-23","51","60","47"
"KG000038353","BISHKEK, KG","1981-09-24","51","60","45"
"KG000038353","BISHKEK, KG","1981-09-25","54","62","50"
"KG000038353","BISHKEK, KG","1981-09-26","57","71","44"
"KG000038353","BISHKEK, KG","1981-09-27","57","69","42"
"KG000038353","BISHKEK, KG","1981-09-28","55","63","45"
"KG000038353","BISHKEK, KG","1981-09-29","54","67","42"
"KG000038353","BISHKEK, KG","1981-09-30","57","69","47"
"KG000038353","BISHKEK, KG","1981-10-01","42","54","40"
"KG000038353","BISHKEK, KG","1981-10-02","45","55","39"
"KG000038353","BISHKEK, KG","1981-10-03","47","61","35"
"KG000038353","BISHKEK, KG","1981-10-04","52","66","40"
"KG000038353","BISHKEK, KG","1981-10-05","54","66","41"
"KG000038353","BISHKEK, KG","1981-10-06","51","64","42"
"KG000038353","BISHKEK, KG","1981-10-07","53","65","41"
"KG000038353","BISHKEK, KG","1981-10-08","55","66","48"
"KG000038353","BISHKEK, KG","1981-10-09","53","60","48"
"KG000038353","BISHKEK, KG","1981-10-10","52","62","41"
"KG000038353","BISHKEK, KG","1981-10-11","53","63","45"
"KG000038353","BISHKEK, KG","1981-10-12","52","63","43"
"KG000038353","BISHKEK, KG","1981-10-13","53","64","39"
"KG000038353","BISHKEK, KG","1981-10-14","51","60","38"
"KG000038353","BISHKEK, KG","1981-10-15","49","61","36"
"KG000038353","BISHKEK, KG","1981-10-16","49","61","38"
"KG000038353","BISHKEK, KG","1981-10-17","53","66","41"
"KG000038353","BISHKEK, KG","1981-10-18","53","63","44"
"KG000038353","BISHKEK, KG","1981-10-19","47","61","35"
"KG000038353","BISHKEK, KG","1981-10-20","46","51","37"
"KG000038353","BISHKEK, KG","1981-10-21","47","55","42"
"KG000038353","BISHKEK, KG","1981-10-22","48","61","35"
"KG000038353","BISHKEK, KG","1981-10-23","48","55","42"
"KG000038353","BISHKEK, KG","1981-10-24","37","46","32"
"KG000038353","BISHKEK, KG","1981-10-25","38","54","25"
"KG000038353","BISHKEK, KG","1981-10-26","44","57","31"
"KG000038353","BISHKEK, KG","1981-10-27","46","60","31"
"KG000038353","BISHKEK, KG","1981-10-28","43","58","32"
"KG000038353","BISHKEK, KG","1981-10-29","49","61","36"
"KG000038353","BISHKEK, KG","1981-10-30","45","52","41"
"KG000038353","BISHKEK, KG","1981-10-31","46","61","34"
"KG000038353","BISHKEK, KG","1981-11-01","45","61","33"
"KG000038353","BISHKEK, KG","1981-11-02","45","60","33"
"KG000038353","BISHKEK, KG","1981-11-03","43","57","31"
"KG000038353","BISHKEK, KG","1981-11-04","48","68","31"
"KG000038353","BISHKEK, KG","1981-11-05","50","68","34"
"KG000038353","BISHKEK, KG","1981-11-06","47","66","31"
"KG000038353","BISHKEK, KG","1981-11-07","51","74","35"
"KG000038353","BISHKEK, KG","1981-11-08","46","52","39"
"KG000038353","BISHKEK, KG","1981-11-09","42","50","35"
"KG000038353","BISHKEK, KG","1981-11-10","36","43","32"
"KG000038353","BISHKEK, KG","1981-11-11","33","39","30"
"KG000038353","BISHKEK, KG","1981-11-12","42","56","30"
"KG000038353","BISHKEK, KG","1981-11-13","47","66","34"
"KG000038353","BISHKEK, KG","1981-11-14","56","71","40"
"KG000038353","BISHKEK, KG","1981-11-15","47","59","44"
"KG000038353","BISHKEK, KG","1981-11-16","40","52","35"
"KG000038353","BISHKEK, KG","1981-11-17","35","42","31"
"KG000038353","BISHKEK, KG","1981-11-18","30","34","28"
"KG000038353","BISHKEK, KG","1981-11-19","24","31","22"
"KG000038353","BISHKEK, KG","1981-11-20","23","30","15"
"KG000038353","BISHKEK, KG","1981-11-21","22","34","13"
"KG000038353","BISHKEK, KG","1981-11-22","26","38","16"
"KG000038353","BISHKEK, KG","1981-11-23","37","46","29"
"KG000038353","BISHKEK, KG","1981-11-24","34","40","32"
"KG000038353","BISHKEK, KG","1981-11-25","31","35","25"
"KG000038353","BISHKEK, KG","1981-11-26","31","37","27"
"KG000038353","BISHKEK, KG","1981-11-27","24","38","10"
"KG000038353","BISHKEK, KG","1981-11-28","29","45","19"
"KG000038353","BISHKEK, KG","1981-11-29","31","53","18"
"KG000038353","BISHKEK, KG","1981-11-30","42","54","30"
"KG000038353","BISHKEK, KG","1981-12-01","27","43","18"
"KG000038353","BISHKEK, KG","1981-12-02","15","20","13"
"KG000038353","BISHKEK, KG","1981-12-03","13","23","8"
"KG000038353","BISHKEK, KG","1981-12-04","14","22","9"
"KG000038353","BISHKEK, KG","1981-12-05","29","42","10"
"KG000038353","BISHKEK, KG","1981-12-06","35","48","27"
"KG000038353","BISHKEK, KG","1981-12-07","38","54","28"
"KG000038353","BISHKEK, KG","1981-12-08","40","55","29"
"KG000038353","BISHKEK, KG","1981-12-09","37","43","33"
"KG000038353","BISHKEK, KG","1981-12-10","33","46","26"
"KG000038353","BISHKEK, KG","1981-12-11","28","42","21"
"KG000038353","BISHKEK, KG","1981-12-12","32","47","21"
"KG000038353","BISHKEK, KG","1981-12-13","37","53","28"
"KG000038353","BISHKEK, KG","1981-12-14","27","37","21"
"KG000038353","BISHKEK, KG","1981-12-15","33","52","16"
"KG000038353","BISHKEK, KG","1981-12-16","40","55","29"
"KG000038353","BISHKEK, KG","1981-12-17","42","57","29"
"KG000038353","BISHKEK, KG","1981-12-18","41","56","30"
"KG000038353","BISHKEK, KG","1981-12-19","45","60","37"
"KG000038353","BISHKEK, KG","1981-12-20","47","62","35"
"KG000038353","BISHKEK, KG","1981-12-21","39","48","33"
"KG000038353","BISHKEK, KG","1981-12-22","34","41","29"
"KG000038353","BISHKEK, KG","1981-12-23","28","32","19"
"KG000038353","BISHKEK, KG","1981-12-24","38","46","20"
"KG000038353","BISHKEK, KG","1981-12-25","36","44","32"
"KG000038353","BISHKEK, KG","1981-12-26","27","32","24"
"KG000038353","BISHKEK, KG","1981-12-27","20","24","18"
"KG000038353","BISHKEK, KG","1981-12-28","17","19","15"
"KG000038353","BISHKEK, KG","1981-12-29","19","31","15"
"KG000038353","BISHKEK, KG","1981-12-30","21","30","14"
"KG000038353","BISHKEK, KG","1981-12-31","27","31","20"
"KG000038353","BISHKEK, KG","1982-01-01","21","27","18"
"KG000038353","BISHKEK, KG","1982-01-02","14","27","2"
"KG000038353","BISHKEK, KG","1982-01-03","25","40","12"
"KG000038353","BISHKEK, KG","1982-01-04","32","43","25"
"KG000038353","BISHKEK, KG","1982-01-05","35","47","23"
"KG000038353","BISHKEK, KG","1982-01-06","33","46","19"
"KG000038353","BISHKEK, KG","1982-01-07","41","59","28"
"KG000038353","BISHKEK, KG","1982-01-08","45","56","38"
"KG000038353","BISHKEK, KG","1982-01-09","46","58","37"
"KG000038353","BISHKEK, KG","1982-01-10","48","61","39"
"KG000038353","BISHKEK, KG","1982-01-11","35","45","32"
"KG000038353","BISHKEK, KG","1982-01-12","37","53","27"
"KG000038353","BISHKEK, KG","1982-01-13","37","46","32"
"KG000038353","BISHKEK, KG","1982-01-14","33","46","21"
"KG000038353","BISHKEK, KG","1982-01-15","41","56","29"
"KG000038353","BISHKEK, KG","1982-01-16","32","39","29"
"KG000038353","BISHKEK, KG","1982-01-17","36","48","28"
"KG000038353","BISHKEK, KG","1982-01-18","33","40","28"
"KG000038353","BISHKEK, KG","1982-01-19","23","32","18"
"KG000038353","BISHKEK, KG","1982-01-20","19","29","12"
"KG000038353","BISHKEK, KG","1982-01-21","19","24","15"
"KG000038353","BISHKEK, KG","1982-01-22","17","26","9"
"KG000038353","BISHKEK, KG","1982-01-23","17","33","7"
"KG000038353","BISHKEK, KG","1982-01-24","17","32","8"
"KG000038353","BISHKEK, KG","1982-01-25","16","31","7"
"KG000038353","BISHKEK, KG","1982-01-26","19","39","8"
"KG000038353","BISHKEK, KG","1982-01-27","29","44","16"
"KG000038353","BISHKEK, KG","1982-01-28","31","42","19"
"KG000038353","BISHKEK, KG","1982-01-29","33","44","22"
"KG000038353","BISHKEK, KG","1982-01-30","29","33","25"
"KG000038353","BISHKEK, KG","1982-01-31","32","40","28"
"KG000038353","BISHKEK, KG","1982-02-01","32","45","22"
"KG000038353","BISHKEK, KG","1982-02-02","32","40","26"
"KG000038353","BISHKEK, KG","1982-02-03","34","38","30"
"KG000038353","BISHKEK, KG","1982-02-04","38","49","28"
"KG000038353","BISHKEK, KG","1982-02-05","40","57","26"
"KG000038353","BISHKEK, KG","1982-02-06","39","47","31"
"KG000038353","BISHKEK, KG","1982-02-07","28","33","22"
"KG000038353","BISHKEK, KG","1982-02-08","27","40","15"
"KG000038353","BISHKEK, KG","1982-02-09","29","44","19"
"KG000038353","BISHKEK, KG","1982-02-10","34","42","26"
"KG000038353","BISHKEK, KG","1982-02-11","25","37","11"
"KG000038353","BISHKEK, KG","1982-02-12","11","25","0"
"KG000038353","BISHKEK, KG","1982-02-13","19","33","6"
"KG000038353","BISHKEK, KG","1982-02-14","26","44","12"
"KG000038353","BISHKEK, KG","1982-02-15","29","35","22"
"KG000038353","BISHKEK, KG","1982-02-16","30","35","28"
"KG000038353","BISHKEK, KG","1982-02-17","29","35","26"
"KG000038353","BISHKEK, KG","1982-02-18","24","29","18"
"KG000038353","BISHKEK, KG","1982-02-19","24","33","18"
"KG000038353","BISHKEK, KG","1982-02-20","26","32","21"
"KG000038353","BISHKEK, KG","1982-02-21","27","34","21"
"KG000038353","BISHKEK, KG","1982-02-22","34","49","18"
"KG000038353","BISHKEK, KG","1982-02-23","32","39","27"
"KG000038353","BISHKEK, KG","1982-02-24","29","33","26"
"KG000038353","BISHKEK, KG","1982-02-25","33","42","25"
"KG000038353","BISHKEK, KG","1982-02-26","32","42","21"
"KG000038353","BISHKEK, KG","1982-02-27","36","47","27"
"KG000038353","BISHKEK, KG","1982-02-28","37","47","32"
"KG000038353","BISHKEK, KG","1982-03-01","30","38","25"
"KG000038353","BISHKEK, KG","1982-03-02","29","34","26"
"KG000038353","BISHKEK, KG","1982-03-03","31","41","24"
"KG000038353","BISHKEK, KG","1982-03-04","33","45","24"
"KG000038353","BISHKEK, KG","1982-03-05","40","49","29"
"KG000038353","BISHKEK, KG","1982-03-06","36","42","31"
"KG000038353","BISHKEK, KG","1982-03-07","35","39","32"
"KG000038353","BISHKEK, KG","1982-03-08","36","41","31"
"KG000038353","BISHKEK, KG","1982-03-09","37","46","28"
"KG000038353","BISHKEK, KG","1982-03-10","39","53","27"
"KG000038353","BISHKEK, KG","1982-03-11","44","58","33"
"KG000038353","BISHKEK, KG","1982-03-12","48","62","33"
"KG000038353","BISHKEK, KG","1982-03-13","48","57","39"
"KG000038353","BISHKEK, KG","1982-03-14","36","45","31"
